id,header_text,description_text,cause,effect,alert_stop_ids,alert_route_ids,alert_start_times,alert_end_times,timestamp,language,text,locations,times,entities,urgency_label,urgency_score,category
KV15:ARR:2025-06-04:4,Halte vervalt vrijdag 13 juni van 20:00 tot 21:00 vervangende halte: Bouwensland-Galgenweg.,"Halte vervalt vrijdag 13 juni van 20:00 tot 21:00 vervangende halte: Bouwensland-Galgenweg.
",1.0,8.0,"['3150608', '3116640', '3150591', '3116636', '3150602', '3116638']",['128338'],"[datetime.datetime(2025, 6, 10, 7, 36)]","[datetime.datetime(2025, 6, 13, 19, 1)]",2025-06-17 21:03:49.268130,nl,"Halte vervalt vrijdag 13 juni van 20:00 tot 21:00 vervangende halte: Bouwensland-Galgenweg.
",['Bouwensland-Galgenweg'],[],"[('Bouwensland-Galgenweg', 'LOC')]",neutral,0.772,vervalt
KV15:QBUZZ:2025-05-26:32,Qbuzz: Lijn 41 stopt niet bij deze halte tot 14 juni 10:00 uur door werkzaamheden. Stap in halte Nesweg.,"Oorzaak : Werkzaamheden Werkzaamheden.
Effect : Haltes Greededwarsweg, Emmahaven, Energiecentrale, Datacenter en Lage Trijnweg vervallen.
Maatregelen : 
Qbuzz: Lijn 41 stopt niet bij deze halte tot 14 juni 10:00 uur door werkzaamheden. Stap in halte Nesweg.
",9.0,8.0,"['3130592', '3118627', '3135352', '3103816', '3118624', '3103945', '3135353', '3126627', '3126622', '3130593', '3126623', '3130721', '3135223', '3103815', '3118498', '3135349', '3103940', '3135224', '3130717', '3135348', '3126497', '3130722', '3126498', '3126626', '3118623', '3103944', '3103941', '3130718', '3118499', '3118628']",['128210'],"[datetime.datetime(2025, 6, 13, 18, 0)]","[datetime.datetime(2025, 6, 14, 8, 0)]",2025-06-17 21:03:50.013397,nl,"Oorzaak : Werkzaamheden Werkzaamheden.
Effect : Haltes Greededwarsweg, Emmahaven, Energiecentrale, Datacenter en Lage Trijnweg vervallen.
Maatregelen : 
Qbuzz: Lijn 41 stopt niet bij deze halte tot 14 juni 10:00 uur door werkzaamheden. Stap in halte Nesweg.
","['Greededwarsweg', 'Emmahaven', 'Energiecentrale', 'Datacenter', 'Lage Trijnweg', 'Nesweg']",[],"[('Greededwarsweg', 'LOC'), ('Emmahaven', 'LOC'), ('Energiecentrale', 'LOC'), ('Datacenter', 'LOC'), ('Lage Trijnweg', 'LOC'), ('Nesweg', 'LOC')]",negative,0.512,qbuzz
KV15:ARR:2025-06-04:3,Halte vervalt woensdag 4 juni tot woensdag 11 juni 16:30 voor lijn 120-121 vervangende halte: Gorinchem NS.,"Halte vervalt woensdag 4 juni tot woensdag 11 juni 16:30 voor lijn 120-121 vervangende halte: Gorinchem NS.
",1.0,8.0,"['3149904', '3115950']","['128339', '128340']","[datetime.datetime(2025, 6, 4, 6, 46)]","[datetime.datetime(2025, 6, 11, 14, 31)]",2025-06-17 21:03:50.390597,nl,"Halte vervalt woensdag 4 juni tot woensdag 11 juni 16:30 voor lijn 120-121 vervangende halte: Gorinchem NS.
",['Gorinchem'],[],"[('Gorinchem', 'LOC'), ('NS', 'ORG')]",neutral,0.741,vervalt
SIRIGM:1239401-2-1062-3,Bus N82 stopt hier niet. Details: gvb.nl -- Stop not served by bus N82. Details: gvb.nl,Bus N82 stopt hier niet. Details: gvb.nl -- Stop not served by bus N82. Details: gvb.nl,,,"['3065685', '3153480', '3129635']",,"[datetime.datetime(2025, 4, 28, 1, 0)]","[datetime.datetime(2025, 6, 20, 18, 30)]",2025-06-17 21:03:50.819132,af,Bus N82 stopt hier niet. Details: gvb.nl -- Stop not served by bus N82. Details: gvb.nl,[],[],[],negative,0.696,gvb
SIRIGM:1200101-2-1121-2,Tram 7 stopt hier niet. Details: gvb.nl -- Stop not served by tram 7. Details: gvb.nl,Tram 7 stopt hier niet. Details: gvb.nl -- Stop not served by tram 7. Details: gvb.nl,,,"['3152236', '3152149', '3152870', '2636324', '3152718', '2636372', '2636326', '3152262', '2636384', '3152002', '2636318', '3152691', '3152726', '3152188', '3152343', '2636325', '3152091', '2636320', '3152212', '3152273', '2636378', '2636319', '3152640', '2636375', '3152319', '2636327', '2636362', '3152573', '2636363', '2636374', '3152218', '2636385', '2636330', '3065705', '3152970', '2636361']",,"[datetime.datetime(2025, 3, 31, 3, 0)]","[datetime.datetime(2025, 7, 6, 23, 0)]",2025-06-17 21:03:51.241247,no,Tram 7 stopt hier niet. Details: gvb.nl -- Stop not served by tram 7. Details: gvb.nl,[],[],[],negative,0.666,gvb
KV15:QBUZZ:2025-06-02:29,Qbuzz: Lijn 29 stopt niet op deze halte door werkzaamheden tot 17 juni 06:00 uur. Maak gebruik van de tijdelijke halte Middelesweg of Weerdingerstraat.,"Oorzaak : Werkzaamheden Werkzaamheden.
Effect : Haltes 't Haantje, Rotonde en Frieslandweg vervallen.
Maatregelen : 
Qbuzz: Lijn 29 stopt niet op deze halte door werkzaamheden tot 17 juni 06:00 uur. Maak gebruik van de tijdelijke halte Middelesweg of Weerdingerstraat.
",9.0,8.0,"['3120814', '3148674', '3120813', '3106489', '3106129', '3128812', '3121173', '3148676', '3148314', '3106130', '3121175', '3129171', '3132907', '3137899', '3128811', '3106487', '3148315', '3137538', '3129173', '3132906', '3133266', '3133268', '3137537', '3137897']",['106098'],"[datetime.datetime(2025, 6, 16, 17, 0)]","[datetime.datetime(2025, 6, 17, 4, 0)]",2025-06-17 21:03:52.010147,nl,"Oorzaak : Werkzaamheden Werkzaamheden.
Effect : Haltes 't Haantje, Rotonde en Frieslandweg vervallen.
Maatregelen : 
Qbuzz: Lijn 29 stopt niet op deze halte door werkzaamheden tot 17 juni 06:00 uur. Maak gebruik van de tijdelijke halte Middelesweg of Weerdingerstraat.
","[""'"", 't Haantje', 'Rotonde', 'Frieslandweg', 'L', 'Middelesweg', 'W', 'eerdingerstraat']",[],"[(""'"", 'LOC'), ('t Haantje', 'LOC'), ('Rotonde', 'LOC'), ('Frieslandweg', 'LOC'), ('L', 'LOC'), ('Middelesweg', 'LOC'), ('W', 'LOC'), ('eerdingerstraat', 'LOC')]",neutral,0.573,qbuzz
KV15:QBUZZ:2025-06-02:27,"Lijn 51 stopt niet op deze halte tot 19:00 uur door werkzaamheden. Stap in bij halte Waterhuizerweg,","Oorzaak : Wegwerkzaamheden Wegwerkzaamheden.
Effect : Halte Molenkampsteeg vervalt.
Maatregelen : 
Lijn 51 stopt niet op deze halte tot 19:00 uur door werkzaamheden. Stap in bij halte Waterhuizerweg,
",9.0,8.0,"['3130955', '3104178', '3118862', '3135587', '3104179', '3146363', '3130956', '3146362', '3126860', '3126861', '3118861', '3135586']",['106130'],"[datetime.datetime(2025, 6, 12, 3, 0)]","[datetime.datetime(2025, 6, 12, 17, 0)]",2025-06-17 21:03:52.594740,nl,"Oorzaak : Wegwerkzaamheden Wegwerkzaamheden.
Effect : Halte Molenkampsteeg vervalt.
Maatregelen : 
Lijn 51 stopt niet op deze halte tot 19:00 uur door werkzaamheden. Stap in bij halte Waterhuizerweg,
","['Molenkampsteeg', 'Waterhuizerweg']",[],"[('Molenkampsteeg', 'LOC'), ('Waterhuizerweg', 'LOC')]",neutral,0.486,qbuzz
KV15:QBUZZ:2025-05-26:20,Qbuzz: Lijn 44 stopt niet op deze halte tot 10 juni 02:00 uur door een evenement. Stap in bij halte Zwembad.,"Oorzaak : Evenement.
Effect : Halte Hearewei, Lynbaen en Thomashof vervallen.
Maatregelen : 
Qbuzz: Lijn 44 stopt niet op deze halte tot 10 juni 02:00 uur door een evenement. Stap in bij halte Zwembad.
",1.0,8.0,"['3122403', '2898147', '3090985', '2898148', '2898146', '2898143', '2898149']",['117967'],"[datetime.datetime(2025, 6, 9, 10, 0)]","[datetime.datetime(2025, 6, 10, 0, 0)]",2025-06-17 21:03:53.281392,nl,"Oorzaak : Evenement.
Effect : Halte Hearewei, Lynbaen en Thomashof vervallen.
Maatregelen : 
Qbuzz: Lijn 44 stopt niet op deze halte tot 10 juni 02:00 uur door een evenement. Stap in bij halte Zwembad.
","['Hearewei', 'Lynba', 'en', 'Thomashof', 'Zwembad']",[],"[('Hearewei', 'LOC'), ('Lynba', 'LOC'), ('en', 'LOC'), ('Thomashof', 'LOC'), ('Zwembad', 'LOC')]",negative,0.524,qbuzz
SIRIGM:1170851-2-1129-3,Bus 61 rijdt om vanaf halte Seineweg. Oorzaak: Werkzaamheden. Details: gvb.nl -- Bus 61 runs a diverted route from Seineweg. Cause: Works. Details: gvb.nl,Bus 61 rijdt om vanaf halte Seineweg. Oorzaak: Werkzaamheden. Details: gvb.nl -- Bus 61 runs a diverted route from Seineweg. Cause: Works. Details: gvb.nl,,,"['3152880', '3153195', '3153382', '2636280', '2636282', '3153222', '2636285', '2636304']",,"[datetime.datetime(2025, 2, 27, 11, 42, 52)]","[datetime.datetime(2025, 6, 20, 15, 0)]",2025-06-17 21:03:53.857852,nl,Bus 61 rijdt om vanaf halte Seineweg. Oorzaak: Werkzaamheden. Details: gvb.nl -- Bus 61 runs a diverted route from Seineweg. Cause: Works. Details: gvb.nl,"['Seineweg', 'Seineweg']",[],"[('Seineweg', 'LOC'), ('Seineweg', 'LOC')]",neutral,0.907,gvb
KV15:KEOLIS:2025-05-27:2,Syntus: van 2 t/m 6 juni en 10 t/m 12 juni vervalt deze halte tussen 19.00 uur en 06.00 uur de volgende dag. Maak gebruik van de halte Amsterdam Rijnkanaal (Loenersloot) of Hoogstraat (Abcoude). Of maak gebruik van de Regiotaxi.,"Oorzaak : onbekend Werkzaamheden in Baambrugge
Effect : 
Maatregelen : 
Syntus: van 2 t/m 6 juni en 10 t/m 12 juni vervalt deze halte tussen 19.00 uur en 06.00 uur de volgende dag. Maak gebruik van de halte Amsterdam Rijnkanaal (Loenersloot) of Hoogstraat (Abcoude). Of maak gebruik van de Regiotaxi.
",1.0,7.0,"['2695366', '2695367', '2696003', '2695357', '2695362', '2695368', '2695360', '2696002', '2696004', '2695356', '2695369', '2695361', '2696005', '2695359', '2695342', '2695345', '2695364', '2695363', '2695358', '2695348', '2695365']",['116620'],"[datetime.datetime(2025, 5, 27, 14, 53)]","[datetime.datetime(2025, 6, 13, 4, 0)]",2025-06-17 21:03:55.176409,nl,"Oorzaak : onbekend Werkzaamheden in Baambrugge
Effect : 
Maatregelen : 
Syntus: van 2 t/m 6 juni en 10 t/m 12 juni vervalt deze halte tussen 19.00 uur en 06.00 uur de volgende dag. Maak gebruik van de halte Amsterdam Rijnkanaal (Loenersloot) of Hoogstraat (Abcoude). Of maak gebruik van de Regiotaxi.
","['Baambrugge', 'Amsterdam Rijnkanaal', 'Loenersloot', 'Hoogstraat', 'Abcoude']",[],"[('Baambrugge', 'LOC'), ('Amsterdam Rijnkanaal', 'LOC'), ('Loenersloot', 'LOC'), ('Hoogstraat', 'LOC'), ('Abcoude', 'LOC')]",neutral,0.823,vervangende
KV15:QBUZZ:2025-05-22:5,Qbuzz: Lijn 15 stopt op 9 juni niet bij deze halte door een evenement. Maak gebruik van halte Siebengaweg.,"Oorzaak : Jaarmarkt Evenement
Effect : Haltes Thialf, Marktweg, Centrum en De Kuinder vervallen.
Maatregelen : 
Qbuzz: Lijn 15 stopt op 9 juni niet bij deze halte door een evenement. Maak gebruik van halte Siebengaweg.
",7.0,8.0,"['3091228', '3122646', '3091229', '3122662', '3091243', '3122647', '3122661', '3091244']",['119983'],"[datetime.datetime(2025, 6, 9, 3, 0)]","[datetime.datetime(2025, 6, 10, 3, 0)]",2025-06-17 21:03:56.248757,nl,"Oorzaak : Jaarmarkt Evenement
Effect : Haltes Thialf, Marktweg, Centrum en De Kuinder vervallen.
Maatregelen : 
Qbuzz: Lijn 15 stopt op 9 juni niet bij deze halte door een evenement. Maak gebruik van halte Siebengaweg.
","['Thialf', 'Marktweg', 'Centrum', 'De Kuinder', 'Siebengaweg']",[],"[('Thialf', 'LOC'), ('Marktweg', 'LOC'), ('Centrum', 'LOC'), ('De Kuinder', 'LOC'), ('Siebengaweg', 'LOC')]",negative,0.556,qbuzz
KV15:QBUZZ:2025-05-22:4,Qbuzz: Lijn 15 stopt op 9 juni niet bij deze halte door een evenement. Maak gebruik van halte Rotstergaastweg.,"Oorzaak : Jaarmarkt Evenement
Effect : Haltes Thialf, Marktweg, Centrum en De Kuinder vervallen.
Maatregelen : 
Qbuzz: Lijn 15 stopt op 9 juni niet bij deze halte door een evenement. Maak gebruik van halte Rotstergaastweg.
",7.0,8.0,"['3122658', '3122657', '3091240', '3122651', '3091239', '3091234', '3091233', '3122652']",['119983'],"[datetime.datetime(2025, 6, 9, 3, 0)]","[datetime.datetime(2025, 6, 10, 3, 0)]",2025-06-17 21:03:57.306187,nl,"Oorzaak : Jaarmarkt Evenement
Effect : Haltes Thialf, Marktweg, Centrum en De Kuinder vervallen.
Maatregelen : 
Qbuzz: Lijn 15 stopt op 9 juni niet bij deze halte door een evenement. Maak gebruik van halte Rotstergaastweg.
","['Thialf', 'Marktweg', 'Centrum', 'De Kuinder', 'Rotstergaastweg']",[],"[('Thialf', 'LOC'), ('Marktweg', 'LOC'), ('Centrum', 'LOC'), ('De Kuinder', 'LOC'), ('Rotstergaastweg', 'LOC')]",negative,0.555,qbuzz
KV15:QBUZZ:2025-05-26:26,Qbuzz: Lijnen 41 en 44 stoppen niet op deze halte tot 10 juni 02:00 uur door een evenement. Maak gebruik van halte Harich Rotonde of Hervormde Kerk [Du Toursstraat].,"Oorzaak : Evenement.
Effect : Haltes Van Swinderenstraat. Talmahiem, Meineszleane, Meerzicht, Bargebek, Unrest en Du Toursstraat vervallen.
Maatregelen : 
Qbuzz: Lijnen 41 en 44 stoppen niet op deze halte tot 10 juni 02:00 uur door een evenement. Maak gebruik van halte Harich Rotonde of Hervormde Kerk [Du Toursstraat].
",1.0,8.0,"['2898213', '2898233', '2898201', '2898230', '2898231', '2898232', '3122426', '2898199', '3122427', '2898198', '2898203', '3091008', '3091009', '2898202', '2898200', '2898212']","['117967', '117965']","[datetime.datetime(2025, 6, 9, 10, 0)]","[datetime.datetime(2025, 6, 10, 0, 0)]",2025-06-17 21:03:58.259630,nl,"Oorzaak : Evenement.
Effect : Haltes Van Swinderenstraat. Talmahiem, Meineszleane, Meerzicht, Bargebek, Unrest en Du Toursstraat vervallen.
Maatregelen : 
Qbuzz: Lijnen 41 en 44 stoppen niet op deze halte tot 10 juni 02:00 uur door een evenement. Maak gebruik van halte Harich Rotonde of Hervormde Kerk [Du Toursstraat].
","['Swinderenstraat', 'Talmahiem', 'Meineszleane', 'Meerzicht', 'Bargebek', 'Unrest', 'Du Toursstraat', 'Harich Rotonde', 'Hervormde Kerk', 'Du Toursstraat']",[],"[('Swinderenstraat', 'LOC'), ('Talmahiem', 'LOC'), ('Meineszleane', 'LOC'), ('Meerzicht', 'LOC'), ('Bargebek', 'LOC'), ('Unrest', 'LOC'), ('Du Toursstraat', 'LOC'), ('Harich Rotonde', 'LOC'), ('Hervormde Kerk', 'LOC'), ('Du Toursstraat', 'LOC')]",neutral,0.511,qbuzz
SIRIGM:1346651-2-1079-3,Om 08:45u. bellen trams 20 seconden lang tegen bezuinigingen in het ov. -- At 08:45h. trams ring their bells for 20 seconds against cuts in ,Om 08:45u. bellen trams 20 seconden lang tegen bezuinigingen in het ov. -- At 08:45h. trams ring their bells for 20 seconds against cuts in public transport funding.,,,"['2950561', '2636549', '2960839', '3152267', '2636548', '3152059', '3153399', '2665227', '3152636', '3034737', '3153402', '3153016']",,"[datetime.datetime(2025, 6, 10, 6, 0)]","[datetime.datetime(2025, 6, 10, 6, 46)]",2025-06-17 21:03:58.782635,en,Om 08:45u. bellen trams 20 seconden lang tegen bezuinigingen in het ov. -- At 08:45h. trams ring their bells for 20 seconds against cuts in public transport funding.,[],[],[],neutral,0.807,Uncategorized (Noise)
KV15:ARR:2025-05-21:13,Deze halte vervalt tijdelijk. Maak gebruik van de halte Buchten Keerweg,"Deze halte vervalt tijdelijk. Maak gebruik van de halte Buchten Keerweg
",1.0,8.0,"['3084033', '3084034', '3084036', '3084035']","['127977', '127976']","[datetime.datetime(2025, 6, 15, 11, 46)]","[datetime.datetime(2025, 6, 15, 13, 1)]",2025-06-17 21:03:59.085829,nl,"Deze halte vervalt tijdelijk. Maak gebruik van de halte Buchten Keerweg
",['Buchten Keerweg'],[],"[('Buchten Keerweg', 'LOC')]",neutral,0.621,de
KV15:ARR:2025-05-21:14,Deze halte vervalt tijdelijk. Maak gebruik van de halte Klein Doenrade ri. Heerlen en de halte Valderensweg van lijn 36.,"Deze halte vervalt tijdelijk. Maak gebruik van de halte Klein Doenrade ri. Heerlen en de halte Valderensweg van lijn 36.
",1.0,8.0,"['3084083', '3084082', '3084080']",['127987'],"[datetime.datetime(2025, 6, 16, 3, 1)]","[datetime.datetime(2025, 6, 21, 0, 1)]",2025-06-17 21:03:59.500127,nl,"Deze halte vervalt tijdelijk. Maak gebruik van de halte Klein Doenrade ri. Heerlen en de halte Valderensweg van lijn 36.
","['Klein Doenrade ri. Heerlen', 'Valderensweg']",[],"[('Klein Doenrade ri. Heerlen', 'LOC'), ('Valderensweg', 'LOC')]",neutral,0.684,de
SIRIGM:1167051-2-1038-4,"Tram 26 stopt hier niet. Instaphalte in J. Pergerstraat. Details: gvb.nl -- Tram 26 does not stop here. Boarding stop in J. Pergerstraat, Details: gvb.nl","Tram 26 stopt hier niet. Instaphalte in J. Pergerstraat. Details: gvb.nl -- Tram 26 does not stop here. Boarding stop in J. Pergerstraat, Details: gvb.nl",,,"['3129637', '3151912', '3152466', '3129636']",,"[datetime.datetime(2025, 2, 23, 7, 44, 47)]","[datetime.datetime(2025, 9, 1, 1, 0)]",2025-06-17 21:04:00.093207,nl,"Tram 26 stopt hier niet. Instaphalte in J. Pergerstraat. Details: gvb.nl -- Tram 26 does not stop here. Boarding stop in J. Pergerstraat, Details: gvb.nl","['J. Pergerstraat', 'J. Pergerstraat']",[],"[('J. Pergerstraat', 'LOC'), ('J. Pergerstraat', 'LOC')]",negative,0.695,gvb
KV15:QBUZZ:2025-05-14:44,Qbuzz: Lijn 42 stopt niet bij deze halte tot 13 juni 17:00 uur door werkzaamheden. Maak gebruik van Busstation Lemmer of reis vanaf Follega naar Spannenburg met de taxi.,"Oorzaak : Wegwerkzaamheden Wegwerkzaamheden.
Effect : Haltes Pampusstraat, Urkerstraat, Frieslandpark, Gemini, Orion, Begraafplaats, Easterga, Zeldenrust en Follega vervallen.
Maatregelen : 
Qbuzz: Lijn 42 stopt niet bij deze halte tot 13 juni 17:00 uur door werkzaamheden. Maak gebruik van Busstation Lemmer of reis vanaf Follega naar Spannenburg met de taxi.
",9.0,8.0,"['2899044', '2899052', '3091442', '3122861', '2899046', '3091444', '2899045', '3091417', '2899012', '2899048', '3122862', '2899009', '2899008', '2899040', '2899049', '2899047', '3091418', '3122836', '3091445', '3122863', '2899013', '3091443', '3122860', '3122835']",['119989'],"[datetime.datetime(2025, 5, 26, 3, 0)]","[datetime.datetime(2025, 6, 13, 15, 0)]",2025-06-17 21:04:01.042226,nl,"Oorzaak : Wegwerkzaamheden Wegwerkzaamheden.
Effect : Haltes Pampusstraat, Urkerstraat, Frieslandpark, Gemini, Orion, Begraafplaats, Easterga, Zeldenrust en Follega vervallen.
Maatregelen : 
Qbuzz: Lijn 42 stopt niet bij deze halte tot 13 juni 17:00 uur door werkzaamheden. Maak gebruik van Busstation Lemmer of reis vanaf Follega naar Spannenburg met de taxi.
","['Pampusstraat', 'Urkerstraat', 'Frieslandpark', 'Gemini', 'Orion', 'Begraafplaats', 'Easterga', 'Zeldenrust', 'Follega', 'Busstation Lemmer', 'Follega', 'Spannenburg']",[],"[('Pampusstraat', 'LOC'), ('Urkerstraat', 'LOC'), ('Frieslandpark', 'LOC'), ('Gemini', 'LOC'), ('Orion', 'LOC'), ('Begraafplaats', 'LOC'), ('Easterga', 'LOC'), ('Zeldenrust', 'LOC'), ('Follega', 'LOC'), ('Busstation Lemmer', 'LOC'), ('Follega', 'LOC'), ('Spannenburg', 'LOC')]",neutral,0.562,qbuzz
SIRIGM:1295201-1-1014-2,Bus N88 rijdt om vanaf halte Van L.Stirumstraat. Details: gvb.nl -- Bus N88 runs a diverted route from Van L.Stirumstraat. Details: gvb.nl,Bus N88 rijdt om vanaf halte Van L.Stirumstraat. Details: gvb.nl -- Bus N88 runs a diverted route from Van L.Stirumstraat. Details: gvb.nl,,,"['2636578', '2636208', '2636584', '3152226', '2636576', '3153189', '3152395', '3134425', '3153278', '3153066']",,"[datetime.datetime(2025, 5, 6, 3, 0)]","[datetime.datetime(2025, 6, 20, 15, 0)]",2025-06-17 21:04:01.600866,nl,Bus N88 rijdt om vanaf halte Van L.Stirumstraat. Details: gvb.nl -- Bus N88 runs a diverted route from Van L.Stirumstraat. Details: gvb.nl,"['Van L.Stirumstraat', 'L.Stirumstraat']",[],"[('Van L.Stirumstraat', 'LOC'), ('L.Stirumstraat', 'LOC')]",neutral,0.899,gvb
KV15:QBUZZ:2025-05-26:19,Qbuzz: Lijn 18 stopt niet bij deze halte tot 20 juni 17:00 uur i.v.m. werkzaamheden. Stap in bij halte Makkinga Provincialeweg.,"Oorzaak : Wegwerkzaamheden.
Effect : Halte Makkinga is vervallen.
Maatregelen : 
Qbuzz: Lijn 18 stopt niet bij deze halte tot 20 juni 17:00 uur i.v.m. werkzaamheden. Stap in bij halte Makkinga Provincialeweg.
",1.0,8.0,"['3091457', '3122876', '3122875', '3091458']",['119986'],"[datetime.datetime(2025, 6, 9, 3, 0)]","[datetime.datetime(2025, 6, 20, 15, 0)]",2025-06-17 21:04:02.300579,nl,"Oorzaak : Wegwerkzaamheden.
Effect : Halte Makkinga is vervallen.
Maatregelen : 
Qbuzz: Lijn 18 stopt niet bij deze halte tot 20 juni 17:00 uur i.v.m. werkzaamheden. Stap in bij halte Makkinga Provincialeweg.
","['Makkinga', 'Makkinga Provincialeweg']",[],"[('Makkinga', 'LOC'), ('Makkinga Provincialeweg', 'LOC')]",negative,0.497,qbuzz
KV15:QBUZZ:2025-05-26:18,Qbuzz: Lijn 97 stopt niet bij deze halte tot 20 juni 17:00 uur i.v.m. werkzaamheden. Stap in bij halte Dobbehof.,"Oorzaak : Wegwerkzaamheden.
Effect : Halte Orxmasingel is vervallen.
Maatregelen : 
Qbuzz: Lijn 97 stopt niet bij deze halte tot 20 juni 17:00 uur i.v.m. werkzaamheden. Stap in bij halte Dobbehof.
",1.0,8.0,"['2897161', '2897160']",['120006'],"[datetime.datetime(2025, 6, 16, 3, 0)]","[datetime.datetime(2025, 6, 20, 15, 0)]",2025-06-17 21:04:02.943508,nl,"Oorzaak : Wegwerkzaamheden.
Effect : Halte Orxmasingel is vervallen.
Maatregelen : 
Qbuzz: Lijn 97 stopt niet bij deze halte tot 20 juni 17:00 uur i.v.m. werkzaamheden. Stap in bij halte Dobbehof.
",['Dobbehof'],[],"[('Dobbehof', 'LOC')]",negative,0.508,qbuzz
SIRIGM:1143401-1-1077-3,Tram 17 stopt hier niet. Details: gvb.nl -- Stop not served by tram 17. Details: gvb.nl,Tram 17 stopt hier niet. Details: gvb.nl -- Stop not served by tram 17. Details: gvb.nl,,,"['3151953', '3152158', '3117696', '3152013', '3056776', '3152432', '3152852', '2636608', '3152189', '3152394', '3152975', '3056777', '3056775', '3117695', '2636568', '2636603']",,"[datetime.datetime(2025, 2, 7, 4, 0, 4)]","[datetime.datetime(2025, 8, 17, 23, 0)]",2025-06-17 21:04:03.337011,en,Tram 17 stopt hier niet. Details: gvb.nl -- Stop not served by tram 17. Details: gvb.nl,[],[],[],negative,0.689,gvb
SIRIGM:1146551-1-1005-2,Tram 5 rijdt om vanaf halte Leidseplein. Details: gvb.nl -- Tram 5 runs a diverted route from Leidseplein. Details: gvb.nl,Tram 5 rijdt om vanaf halte Leidseplein. Details: gvb.nl -- Tram 5 runs a diverted route from Leidseplein. Details: gvb.nl,,,"['3152538', '3151871', '3152310', '2636734', '3152332', '2636645', '3152556', '2636624', '2636636', '2636663']",,"[datetime.datetime(2025, 2, 15, 4, 0)]","[datetime.datetime(2025, 7, 12, 23, 0, 38)]",2025-06-17 21:04:03.858617,nl,Tram 5 rijdt om vanaf halte Leidseplein. Details: gvb.nl -- Tram 5 runs a diverted route from Leidseplein. Details: gvb.nl,"['Leidseplein', 'Leidseplein']",[],"[('Leidseplein', 'LOC'), ('Leidseplein', 'LOC')]",neutral,0.895,gvb
KV15:GVB:2025-06-04:1050,Bus 41 stopt hier niet. Oorzaak: Werkzaamheden. Details: gvb.nl -- Stop not served by bus 41. Cause: Works. Details: gvb.nl,"Bus 41 stopt hier niet. Oorzaak: Werkzaamheden. Details: gvb.nl -- Stop not served by bus 41. Cause: Works. Details: gvb.nl
",1.0,8.0,"['2635889', '2635854', '2635855']",,"[datetime.datetime(2024, 10, 25, 15, 17, 35)]","[datetime.datetime(2025, 7, 11, 15, 0)]",2025-06-17 21:04:04.358732,af,"Bus 41 stopt hier niet. Oorzaak: Werkzaamheden. Details: gvb.nl -- Stop not served by bus 41. Cause: Works. Details: gvb.nl
",[],[],[],negative,0.684,gvb
KV15:QBUZZ:2025-06-02:56,Qbuzz: Lijn 5 stopt op 21 juni van 05:00 tot 23:00 uur niet bij deze halte door werkzaamheden. Maak gebruik van een van de haltes onder het viaduct.,"Oorzaak : Werkzaamheden Werkzaamheden
Effect : Halte P+R Westlaren vervalt.
Maatregelen : 
Qbuzz: Lijn 5 stopt op 21 juni van 05:00 tot 23:00 uur niet bij deze halte door werkzaamheden. Maak gebruik van een van de haltes onder het viaduct.
",9.0,8.0,"['3135696', '3146471', '3118971', '3146472', '3126969', '3118970', '3104287', '3154843', '3104288', '3135695', '3131064', '3131065', '3154844', '3126970']",['106172'],"[datetime.datetime(2025, 6, 21, 3, 0)]","[datetime.datetime(2025, 6, 21, 21, 0)]",2025-06-17 21:04:05.062714,nl,"Oorzaak : Werkzaamheden Werkzaamheden
Effect : Halte P+R Westlaren vervalt.
Maatregelen : 
Qbuzz: Lijn 5 stopt op 21 juni van 05:00 tot 23:00 uur niet bij deze halte door werkzaamheden. Maak gebruik van een van de haltes onder het viaduct.
","['P+R Westlaren', 'Lijn']",[],"[('P+R Westlaren', 'LOC'), ('Lijn', 'LOC')]",neutral,0.546,qbuzz
KV15:CXX:2025-05-30:8,Halte vervallen t/m 17 augustus i.v.m. werkzaamheden. Download de Transdev-app voor meer actuele reisinfo.,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervallen halte(n) 
Halte vervallen t/m 17 augustus i.v.m. werkzaamheden. Download de Transdev-app voor meer actuele reisinfo.
",9.0,4.0,"['2752833', '2752832']",,"[datetime.datetime(2025, 5, 30, 13, 17)]","[datetime.datetime(2025, 8, 17, 21, 59)]",2025-06-17 21:04:05.635526,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervallen halte(n) 
Halte vervallen t/m 17 augustus i.v.m. werkzaamheden. Download de Transdev-app voor meer actuele reisinfo.
",[],[],[],neutral,0.86,download
